0.00000 -0.000000 -0.00000
0.09364 0.000000 0.00000
0.18728 -0.000000 -0.00000
0.28091 0.000000 0.00000
0.37455 -0.000000 -0.00000
0.46819 0.000000 0.00000
0.56183 -0.000000 -0.00000
0.65547 0.000001 0.00000
0.74910 -0.000009 -0.00002
0.84274 -0.000174 -0.00029
0.93638 -0.000503 -0.00077
1.03002 -0.000832 -0.00112
1.12366 -0.001178 -0.00140
1.21729 -0.001533 -0.00160
1.31093 -0.001897 -0.00173
1.40457 -0.002267 -0.00178
1.49821 -0.002641 -0.00177
1.59185 -0.003018 -0.00169
1.68548 -0.003396 -0.00156
1.77912 -0.003773 -0.00138
1.87276 -0.004147 -0.00115
1.96640 -0.004518 -0.00087
2.06004 -0.004882 -0.00056
2.15367 -0.005238 -0.00020
2.24731 -0.005586 0.00018
2.34095 -0.005923 0.00060
2.43459 -0.006248 0.00104
2.52823 -0.006559 0.00151
2.62186 -0.006856 0.00200
2.71550 -0.007137 0.00251
2.80914 -0.007401 0.00303
2.90278 -0.007647 0.00357
2.99642 -0.007873 0.00411
3.09005 -0.008079 0.00467
3.18369 -0.008264 0.00523
3.27733 -0.008427 0.00579
3.37097 -0.008567 0.00636
3.46461 -0.008684 0.00692
3.55824 -0.008777 0.00749
3.65188 -0.008845 0.00805
3.74552 -0.008888 0.00861
3.83916 -0.008906 0.00916
3.93280 -0.008899 0.00971
4.02643 -0.008865 0.01025
4.12007 -0.008806 0.01078
4.21371 -0.008721 0.01130
4.30735 -0.008610 0.01181
4.40099 -0.008474 0.01232
4.49462 -0.008313 0.01281
4.58826 -0.008126 0.01329
4.68190 -0.007916 0.01375
4.77554 -0.007681 0.01421
4.86918 -0.007424 0.01465
4.96282 -0.007144 0.01508
5.05645 -0.006842 0.01550
5.15009 -0.006520 0.01591
5.24373 -0.006179 0.01631
5.33737 -0.005820 0.01670
5.43100 -0.005443 0.01707
5.52464 -0.005051 0.01744
5.61828 -0.004645 0.01779
5.71192 -0.004226 0.01814
5.80556 -0.003796 0.01848
5.89919 -0.003357 0.01881
5.99283 -0.002911 0.01913
6.08647 -0.002459 0.01945
6.18011 -0.002004 0.01976
6.27375 -0.001547 0.02007
6.36739 -0.001092 0.02037
6.46102 -0.000640 0.02067
6.55466 -0.000193 0.02097
6.64830 0.000246 0.02127
6.74194 0.000674 0.02156
6.83558 0.001089 0.02186
6.92921 0.001488 0.02216
7.02285 0.001869 0.02246
7.11649 0.002229 0.02276
7.21013 0.002564 0.02307
7.30376 0.002873 0.02338
7.39740 0.003151 0.02369
7.49104 0.003397 0.02401
7.58468 0.003606 0.02434
7.67832 0.003777 0.02468
7.77195 0.003905 0.02502
7.86559 0.003989 0.02537
7.95923 0.004024 0.02572
8.05287 0.004007 0.02609
8.14651 0.003936 0.02646
8.24015 0.003807 0.02684
8.33378 0.003618 0.02723
8.42742 0.003364 0.02762
8.52106 0.003044 0.02803
8.61470 0.002653 0.02844
8.70834 0.002190 0.02886
8.80197 0.001651 0.02928
8.89561 0.001033 0.02971
8.98925 0.000334 0.03014
9.08289 -0.000450 0.03057
9.17653 -0.001321 0.03101
9.27016 -0.002280 0.03144
9.36380 -0.003332 0.03188
9.45744 -0.004478 0.03231
9.55108 -0.005720 0.03273
9.64472 -0.007060 0.03315
9.73835 -0.008501 0.03356
9.83199 -0.010043 0.03396
9.92563 -0.011689 0.03435
10.01927 -0.013439 0.03471
10.11291 -0.015296 0.03506
10.20654 -0.017260 0.03539
10.30018 -0.019332 0.03569
10.39382 -0.021512 0.03596
10.48746 -0.023801 0.03620
10.58110 -0.026199 0.03640
10.67473 -0.028705 0.03656
10.76837 -0.031321 0.03668
10.86201 -0.034044 0.03675
10.95565 -0.036873 0.03677
11.04929 -0.039809 0.03674
11.14292 -0.042849 0.03664
11.23656 -0.045991 0.03648
11.33020 -0.049234 0.03625
11.42384 -0.052575 0.03595
11.51748 -0.056011 0.03557
11.61111 -0.059540 0.03511
11.70475 -0.063158 0.03456
11.79839 -0.066861 0.03392
11.89203 -0.070646 0.03318
11.98567 -0.074508 0.03234
12.07930 -0.078443 0.03139
12.17294 -0.082446 0.03034
12.26658 -0.086511 0.02916
12.36022 -0.090633 0.02787
12.45386 -0.094806 0.02645
12.54749 -0.099023 0.02491
12.64113 -0.103279 0.02323
12.73477 -0.107566 0.02141
12.82841 -0.111877 0.01945
12.92205 -0.116204 0.01735
13.01568 -0.120540 0.01510
13.10932 -0.124877 0.01269
13.20296 -0.129206 0.01013
13.29660 -0.133519 0.00741
13.39024 -0.137806 0.00454
13.48387 -0.142059 0.00149
13.57751 -0.146268 -0.00172
13.67115 -0.150424 -0.00509
13.76479 -0.154516 -0.00864
13.85843 -0.158536 -0.01235
13.95206 -0.162472 -0.01624
14.04570 -0.166315 -0.02029
14.13934 -0.170054 -0.02452
14.23298 -0.173679 -0.02892
14.32662 -0.177179 -0.03349
14.42025 -0.180543 -0.03823
14.51389 -0.183761 -0.04313
14.60753 -0.186822 -0.04820
14.70117 -0.189715 -0.05343
14.79481 -0.192431 -0.05882
14.88844 -0.194957 -0.06437
14.98208 -0.197284 -0.07007
15.07572 -0.199402 -0.07591
15.16936 -0.201300 -0.08190
15.26300 -0.202967 -0.08802
15.35664 -0.204395 -0.09428
15.45027 -0.205573 -0.10066
15.54391 -0.206493 -0.10715
15.63755 -0.207144 -0.11376
15.73119 -0.207519 -0.12046
15.82483 -0.207608 -0.12726
15.91846 -0.207403 -0.13415
16.01210 -0.206898 -0.14111
16.10574 -0.206084 -0.14813
16.19938 -0.204954 -0.15521
16.29301 -0.203503 -0.16234
16.38665 -0.201723 -0.16950
16.48029 -0.199611 -0.17668
16.57393 -0.197160 -0.18387
16.66757 -0.194366 -0.19106
16.76120 -0.191226 -0.19824
16.85484 -0.187737 -0.20539
16.94848 -0.183895 -0.21251
17.04212 -0.179699 -0.21957
17.13576 -0.175148 -0.22656
17.22940 -0.170240 -0.23348
17.32303 -0.164976 -0.24030
17.41667 -0.159357 -0.24702
17.51031 -0.153383 -0.25361
17.60395 -0.147057 -0.26008
17.69759 -0.140382 -0.26639
17.79122 -0.133361 -0.27254
17.88486 -0.125998 -0.27851
17.97850 -0.118298 -0.28430
18.07214 -0.110267 -0.28988
18.16577 -0.101911 -0.29524
18.25941 -0.093237 -0.30037
18.35305 -0.084253 -0.30525
18.44669 -0.074968 -0.30988
18.54033 -0.065389 -0.31424
18.63396 -0.055528 -0.31831
18.72760 -0.045395 -0.32209
18.82124 -0.035000 -0.32556
18.91488 -0.024356 -0.32871
19.00852 -0.013474 -0.33153
19.10216 -0.002368 -0.33401
19.19579 0.008948 -0.33614
19.28943 0.020461 -0.33791
19.38307 0.032156 -0.33931
19.47671 0.044018 -0.34034
19.57035 0.056032 -0.34097
19.66398 0.068180 -0.34121
19.75762 0.080448 -0.34106
19.85126 0.092817 -0.34049
19.94490 0.105271 -0.33952
20.03854 0.117792 -0.33813
20.13217 0.130362 -0.33631
20.22581 0.142964 -0.33408
20.31945 0.155578 -0.33142
20.41309 0.168187 -0.32833
20.50673 0.180771 -0.32481
20.60036 0.193312 -0.32086
20.69400 0.205791 -0.31649
20.78764 0.218189 -0.31169
20.88128 0.230487 -0.30646
20.97492 0.242666 -0.30081
21.06855 0.254707 -0.29474
21.16219 0.266592 -0.28825
21.25583 0.278302 -0.28136
21.34947 0.289818 -0.27406
21.44311 0.301123 -0.26637
21.53674 0.312199 -0.25828
21.63038 0.323027 -0.24982
21.72402 0.333591 -0.24098
21.81766 0.343873 -0.23178
21.91130 0.353857 -0.22223
22.00493 0.363528 -0.21234
22.09857 0.372868 -0.20211
22.19221 0.381864 -0.19157
22.28585 0.390500 -0.18072
22.37949 0.398763 -0.16959
22.47312 0.406638 -0.15817
22.56676 0.414114 -0.14649
22.66040 0.421177 -0.13457
22.75404 0.427817 -0.12241
22.84768 0.434022 -0.11003
22.94131 0.439782 -0.09746
23.03495 0.445088 -0.08470
23.12859 0.449930 -0.07177
23.22223 0.454302 -0.05870
23.31587 0.458196 -0.04550
23.40950 0.461605 -0.03218
23.50314 0.464523 -0.01877
23.59678 0.466947 -0.00528
23.69042 0.468872 0.00827
23.78406 0.470294 0.02185
23.87769 0.471213 0.03546
23.97133 0.471625 0.04907
24.06497 0.471530 0.06266
24.15861 0.470929 0.07622
24.25225 0.469823 0.08972
24.34589 0.468213 0.10315
24.43952 0.466102 0.11648
24.53316 0.463493 0.12971
24.62680 0.460392 0.14281
24.72044 0.456802 0.15577
24.81408 0.452730 0.16856
24.90771 0.448182 0.18117
25.00135 0.443165 0.19358
25.09499 0.437689 0.20579
25.18863 0.431761 0.21776
25.28226 0.425391 0.22948
25.37590 0.418589 0.24095
25.46954 0.411366 0.25214
25.56318 0.403734 0.26304
25.65682 0.395705 0.27364
25.75045 0.387290 0.28392
25.84409 0.378505 0.29387
25.93773 0.369362 0.30349
26.03137 0.359875 0.31275
26.12501 0.350060 0.32164
